category_code,event_name,elimination_name,discipline_id,ladder_id,sex,discipline,total_rounds,to_advance,last_update,round_name,heat_id,heat_name,sailor_name,sail_nr,place,note
879,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 10,963,879,,slalom,1,0,06/07/2024 16:18,1,,1,Lemeteyer,F-171,3,
879,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 10,963,879,,slalom,1,0,06/07/2024 16:18,1,,1,Offringa,ARU-91,2,
879,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 10,963,879,,slalom,1,0,06/07/2024 16:18,1,,1,Mortefon,FRA-118,4,
879,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 10,963,879,,slalom,1,0,06/07/2024 16:18,1,,1,Davico,FRA-203,5,
879,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 10,963,879,,slalom,1,0,06/07/2024 16:18,1,,1,Hunter,F-181,8,
879,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 10,963,879,,slalom,1,0,06/07/2024 16:18,1,,1,Alabau,E-3,7,
879,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 10,963,879,,slalom,1,0,06/07/2024 16:18,1,,1,van der Veen,NED-2251,10,
879,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 10,963,879,,slalom,1,0,06/07/2024 16:18,1,,1,Brødholt,NOR-500,6,
879,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 10,963,879,,slalom,1,0,06/07/2024 16:18,1,,1,Gibson,GBR-96,1,
879,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 10,963,879,,slalom,1,0,06/07/2024 16:18,1,,1,De Jong,NB-46,9,
879,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 10,963,879,,slalom,1,0,06/07/2024 16:18,1,,1,Vanhoorne,BEL-26,999,DNS
879,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 10,963,879,,slalom,1,0,06/07/2024 16:18,1,,1,,,,
879,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 10,963,879,,slalom,1,0,06/07/2024 16:18,1,,1,,,,
879,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 10,963,879,,slalom,1,0,06/07/2024 16:18,1,,1,,,,
879,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 10,963,879,,slalom,1,0,06/07/2024 16:18,1,,1,,,,
879,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 10,963,879,,slalom,1,0,06/07/2024 16:18,1,,1,,,,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,1,,1,Rutkowski,POL-23,1,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,1,,1,Mortefon,F-14,2,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,1,,1,Prien,GER-7,7,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,1,,1,Stallman,GBR-68,999,DNF
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,1,,1,Daldorf,NED-191,3,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,1,,1,Reuscher,GER-777,5,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,1,,1,Vrieswijk,NB-20,8,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,1,,1,Frans,NB-9,6,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,1,,1,Soukos,GRE-198,4,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,1,,1,Denis,F-235,999,DNF
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,1,,1,Hessels,NED-88,9,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,1,,1,Laufer,G-93,999,DNF
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,1,,1,Martini,ITA-160,999,DNF
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,1,,1,,,,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,1,,1,,,,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,1,,1,,,,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,1,,2,Vonk,NED-69,1,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,1,,2,Iachino,ITA-140,4,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,1,,2,Merceur,FRA-1159,6,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,1,,2,Bordes,FRA-91,5,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,1,,2,Mathis,FRA-997,8,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,1,,2,Cousin,FRA-752,10,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,1,,2,Macquaert,FRA-945,7,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,1,,2,Jules,FRA-1052,2,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,1,,2,Pierboni,FRA-633,999,DNF
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,1,,2,Thieme,F-888,3,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,1,,2,Fasquelle,FRA-73,11,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,1,,2,Lorho,FRA-113,9,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,1,,2,Stroosma,NED-450,999,DNF
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,1,,2,,,,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,1,,2,,,,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,1,,2,,,,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,2,,3,Prien,GER-7,5,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,2,,3,Vrieswijk,NB-20,1,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,2,,3,Hessels,NED-88,12,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,2,,3,Macquaert,FRA-945,2,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,2,,3,Mathis,FRA-997,999,PMS
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,2,,3,Lorho,FRA-113,6,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,2,,3,Cousin,FRA-752,4,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,2,,3,Fasquelle,FRA-73,8,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,2,,3,Martini,ITA-160,3,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,2,,3,Laufer,G-93,10,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,2,,3,Stallman,GBR-68,999,DNS
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,2,,3,Denis,F-235,9,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,2,,3,Pierboni,FRA-633,7,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,2,,3,Stroosma,NED-450,11,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,2,,3,,,,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,2,,3,,,,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,2,,4,Rutkowski,POL-23,9,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,2,,4,Mortefon,F-14,1,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,2,,4,Daldorf,NED-191,10,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,2,,4,Soukos,GRE-198,12,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,2,,4,Reuscher,GER-777,7,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,2,,4,Frans,NB-9,4,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,2,,4,Vonk,NED-69,2,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,2,,4,Jules,FRA-1052,11,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,2,,4,Thieme,F-888,5,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,2,,4,Iachino,ITA-140,3,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,2,,4,Bordes,FRA-91,6,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,2,,4,Merceur,FRA-1159,8,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,2,,4,,,,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,2,,4,,,,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,2,,4,,,,
878,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 8,962,878,,slalom,4,6,06/07/2024 15:03,2,,4,,,,
877,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 9,963,877,,slalom,1,0,06/07/2024 14:45,1,,1,Offringa,ARU-91,2,
877,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 9,963,877,,slalom,1,0,06/07/2024 14:45,1,,1,Gibson,GBR-96,9,
877,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 9,963,877,,slalom,1,0,06/07/2024 14:45,1,,1,Mortefon,FRA-118,3,
877,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 9,963,877,,slalom,1,0,06/07/2024 14:45,1,,1,Lemeteyer,F-171,1,
877,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 9,963,877,,slalom,1,0,06/07/2024 14:45,1,,1,van der Veen,NED-2251,7,
877,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 9,963,877,,slalom,1,0,06/07/2024 14:45,1,,1,Hunter,F-181,5,
877,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 9,963,877,,slalom,1,0,06/07/2024 14:45,1,,1,Brødholt,NOR-500,8,
877,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 9,963,877,,slalom,1,0,06/07/2024 14:45,1,,1,Alabau,E-3,6,
877,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 9,963,877,,slalom,1,0,06/07/2024 14:45,1,,1,De Jong,NB-46,10,
877,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 9,963,877,,slalom,1,0,06/07/2024 14:45,1,,1,Davico,FRA-203,4,
877,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 9,963,877,,slalom,1,0,06/07/2024 14:45,1,,1,Vanhoorne,BEL-26,999,DNF
877,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 9,963,877,,slalom,1,0,06/07/2024 14:45,1,,1,,,,
877,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 9,963,877,,slalom,1,0,06/07/2024 14:45,1,,1,,,,
877,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 9,963,877,,slalom,1,0,06/07/2024 14:45,1,,1,,,,
877,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 9,963,877,,slalom,1,0,06/07/2024 14:45,1,,1,,,,
877,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Womens Slalom Elimination 9,963,877,,slalom,1,0,06/07/2024 14:45,1,,1,,,,
875,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 7,962,875,,slalom,4,6,06/07/2024 13:50,1,,1,Mortefon,F-14,1,
875,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 7,962,875,,slalom,4,6,06/07/2024 13:50,1,,1,Vonk,NED-69,2,
875,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 7,962,875,,slalom,4,6,06/07/2024 13:50,1,,1,Prien,GER-7,4,
875,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 7,962,875,,slalom,4,6,06/07/2024 13:50,1,,1,Thieme,F-888,9,
875,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 7,962,875,,slalom,4,6,06/07/2024 13:50,1,,1,Vrieswijk,NB-20,8,
875,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 7,962,875,,slalom,4,6,06/07/2024 13:50,1,,1,Iachino,ITA-140,3,
875,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 7,962,875,,slalom,4,6,06/07/2024 13:50,1,,1,Bordes,FRA-91,5,
875,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 7,962,875,,slalom,4,6,06/07/2024 13:50,1,,1,Macquaert,FRA-945,7,
875,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 7,962,875,,slalom,4,6,06/07/2024 13:50,1,,1,Cousin,FRA-752,6,
875,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 7,962,875,,slalom,4,6,06/07/2024 13:50,1,,1,Pierboni,FRA-633,999,DNF
875,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 7,962,875,,slalom,4,6,06/07/2024 13:50,1,,1,Hessels,NED-88,999,DNF
875,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 7,962,875,,slalom,4,6,06/07/2024 13:50,1,,1,Denis,F-235,10,
875,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 7,962,875,,slalom,4,6,06/07/2024 13:50,1,,1,Laufer,G-93,999,DNF
875,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 7,962,875,,slalom,4,6,06/07/2024 13:50,1,,1,,,,
875,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 7,962,875,,slalom,4,6,06/07/2024 13:50,1,,1,,,,
875,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 7,962,875,,slalom,4,6,06/07/2024 13:50,1,,1,,,,
875,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 7,962,875,,slalom,4,6,06/07/2024 13:50,1,,2,Rutkowski,POL-23,4,
875,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 7,962,875,,slalom,4,6,06/07/2024 13:50,1,,2,Frans,NB-9,999,PMS
875,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 7,962,875,,slalom,4,6,06/07/2024 13:50,1,,2,Merceur,FRA-1159,1,
875,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 7,962,875,,slalom,4,6,06/07/2024 13:50,1,,2,Daldorf,NED-191,2,
875,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 7,962,875,,slalom,4,6,06/07/2024 13:50,1,,2,Reuscher,GER-777,6,
875,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 7,962,875,,slalom,4,6,06/07/2024 13:50,1,,2,Martini,ITA-160,999,PMS
875,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 7,962,875,,slalom,4,6,06/07/2024 13:50,1,,2,Stallman,GBR-68,5,
875,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 7,962,875,,slalom,4,6,06/07/2024 13:50,1,,2,Lorho,FRA-113,8,
875,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 7,962,875,,slalom,4,6,06/07/2024 13:50,1,,2,Jules,FRA-1052,7,
875,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 7,962,875,,slalom,4,6,06/07/2024 13:50,1,,2,Soukos,GRE-198,9,
875,2024 Gran Canaria PWA Windsurfing Grand Slam ******,2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Slalom Elimination 7,962,875,,slalom,4,6,06/07/2024 13:50,1,,2,Mathis,FRA-997,3,
